ìsìπï{åßéwíËésÉRÅ[Éh,åí ó í≤ç∏íPà ãÊä‘î‘çÜ,ìπòHéÌï ,òHê¸î‘çÜ,óﬂòaÇRîNìxí≤ç∏åí ó äœë™ÅEîÒäœë™ÇÃï ,å¬ï í≤ç∏äœë™íläàópÇÃï ,ÇPÇQÅEÇQÇSéûä‘äœë™ÇÃï ,åí ó äœë™îNåéì˙,ìVåÛ,è„ÇËÅEâ∫ÇËÇÃï ,é‘éÌãÊï™,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇVéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇWéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇXéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇOéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇPéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇQéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇRéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇSéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇTéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇUéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇVéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇWéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇXéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇQÇOéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇQÇPéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇQÇQéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇQÇRéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇOéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇQéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇRéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇSéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇTéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇUéûë‰,íãä‘ÇPÇQéûä‘é©ìÆé‘óﬁåí ó Åië‰Åj,ÇQÇSéûä‘é©ìÆé‘óﬁåí ó Åië‰Åj
37000,90,1,1611,1,0,2,20210929,2,1,2,146,142,163,186,204,181,140,145,151,173,126,121,141,131,127,128,166,91,72,53,50,69,95,113,1878,3114
37000,90,1,1611,1,0,2,20210929,2,2,1,549,444,307,283,364,368,335,369,458,509,650,474,341,194,100,60,54,40,26,20,11,17,31,198,5110,6202
37000,90,1,1611,1,0,2,20210929,2,2,2,155,130,129,166,132,140,121,142,131,93,110,133,122,123,131,114,141,137,98,89,107,74,92,120,1582,2930
37000,100,1,1611,1,0,2,20210929,2,1,1,684,729,441,410,377,401,364,439,522,587,768,750,416,227,155,88,35,33,24,13,21,25,36,213,6472,7758
37000,100,1,1611,1,0,2,20210929,2,1,2,154,159,173,215,214,181,146,164,181,176,153,136,143,129,118,142,146,85,73,70,53,67,120,109,2052,3307
37000,100,1,1611,1,0,2,20210929,2,2,1,951,796,502,404,420,428,394,411,413,482,569,484,287,191,115,62,46,49,18,17,17,28,41,358,6254,7483
37000,100,1,1611,1,0,2,20210929,2,2,2,179,177,175,166,141,144,143,149,143,104,115,129,117,125,106,109,144,111,103,100,114,84,95,136,1765,3109
37000,110,1,1611,1,0,2,20210929,2,1,1,470,491,334,330,304,332,307,384,443,524,629,611,359,194,134,74,35,26,23,12,19,21,27,150,5159,6233
37000,110,1,1611,1,0,2,20210929,2,1,2,121,117,129,184,164,143,134,138,147,149,133,114,126,111,111,127,110,70,64,59,46,48,100,80,1673,2725
37000,110,1,1611,1,0,2,20210929,2,2,1,721,626,424,352,346,362,331,339,352,369,431,363,226,158,97,57,35,39,20,13,11,27,39,265,5016,6003
37000,110,1,1611,1,0,2,20210929,2,2,2,153,149,145,136,107,116,114,116,111,76,81,94,81,109,91,96,129,94,90,89,99,72,83,126,1398,2557
37000,120,1,1611,1,0,2,20210929,2,1,1,809,745,540,508,506,542,553,635,755,892,1072,926,562,291,197,92,59,36,33,26,26,31,43,217,8483,10096
37000,120,1,1611,1,0,2,20210929,2,1,2,164,152,158,233,188,190,176,180,186,193,163,141,152,129,132,149,119,72,78,74,60,66,115,113,2124,3383
37000,120,1,1611,1,0,2,20210929,2,2,1,1091,948,725,664,592,628,556,570,589,585,666,575,364,233,160,94,65,47,28,15,18,31,63,396,8189,9703
37000,120,1,1611,1,0,2,20210929,2,2,2,211,220,203,182,157,144,147,148,146,104,106,112,99,109,101,114,151,113,109,104,117,87,102,154,1880,3240
37000,130,1,1611,1,0,2,20210929,2,1,1,770,684,544,510,536,542,556,663,764,913,1096,952,531,294,190,93,52,37,31,27,27,31,46,234,8530,10123
37000,130,1,1611,1,0,2,20210929,2,1,2,161,146,189,237,203,190,178,187,182,206,150,143,158,138,135,154,117,70,82,69,58,74,111,123,2172,3461
37000,130,1,1611,1,0,2,20210929,2,2,1,1069,971,739,670,594,640,580,558,596,593,655,559,372,253,158,95,72,46,29,11,19,32,68,354,8224,9733
37000,130,1,1611,1,0,2,20210929,2,2,2,227,216,221,182,177,154,144,156,141,107,107,121,95,113,104,122,151,123,115,95,117,100,106,146,1953,3340
37000,140,1,1611,1,0,2,20210929,2,1,1,745,550,451,440,466,498,529,584,752,840,993,857,458,261,148,93,60,35,29,21,19,22,40,227,7705,9118
37000,140,1,1611,1,0,2,20210929,2,1,2,139,166,272,331,265,271,244,265,251,286,230,216,220,156,161,179,125,67,64,69,67,71,90,113,2936,4318
37000,140,1,1611,1,0,2,20210929,2,2,1,957,913,658,655,524,570,490,464,495,555,541,491,303,234,141,94,62,45,36,13,18,31,64,321,7313,8675
37000,140,1,1611,1,0,2,20210929,2,2,2,283,261,212,211,220,161,168,185,162,131,152,148,142,154,150,150,200,194,170,159,161,173,203,236,2294,4386
37000,150,1,1611,1,0,2,20210929,2,1,1,611,466,443,420,471,496,477,563,740,807,948,765,433,236,141,95,57,42,27,21,19,23,36,212,7207,8549
37000,150,1,1611,1,0,2,20210929,2,1,2,147,185,254,327,272,275,262,264,253,255,234,216,211,171,152,185,123,63,77,65,74,71,94,120,2944,4350
37000,150,1,1611,1,0,2,20210929,2,2,1,878,779,592,621,521,540,460,456,489,522,521,447,277,227,128,102,54,41,30,15,16,27,58,276,6826,8077
37000,150,1,1611,1,0,2,20210929,2,2,2,262,269,228,196,235,174,170,191,154,134,140,139,145,133,160,163,205,212,193,171,187,192,214,249,2292,4516
37000,160,1,1611,1,0,2,20210929,2,1,1,468,383,380,393,424,426,436,528,638,728,856,651,380,201,118,87,58,36,23,19,20,24,36,182,6311,7495
37000,160,1,1611,1,0,2,20210929,2,1,2,136,185,230,301,274,256,234,246,235,246,223,215,205,177,134,175,120,58,76,62,74,77,84,118,2781,4141
37000,160,1,1611,1,0,2,20210929,2,2,1,733,661,535,552,494,459,430,413,434,472,438,376,245,206,116,91,54,41,24,17,15,21,53,232,5997,7112
37000,160,1,1611,1,0,2,20210929,2,2,2,247,237,219,178,214,161,162,174,141,140,134,120,145,119,146,153,202,207,197,175,184,182,214,233,2127,4284
37000,170,1,1611,1,0,2,20210929,2,1,1,355,322,331,358,372,359,350,467,562,635,766,543,332,168,105,67,55,34,19,16,12,24,35,141,5420,6428
37000,170,1,1611,1,0,2,20210929,2,1,2,135,194,235,299,284,251,228,242,237,217,207,212,186,170,129,177,109,58,75,66,68,74,71,113,2741,4037
37000,170,1,1611,1,0,2,20210929,2,2,1,579,560,468,480,422,394,373,369,379,421,394,303,226,154,88,76,48,35,25,19,13,20,49,208,5142,6103
37000,170,1,1611,1,0,2,20210929,2,2,2,245,207,210,185,200,171,153,171,141,136,128,122,125,123,138,144,175,208,191,173,181,185,201,236,2069,4149
37000,180,1,1611,1,0,2,20210929,2,1,1,357,311,328,381,365,379,372,461,581,627,666,470,279,164,108,70,43,25,23,13,10,24,41,149,5298,6247
37000,180,1,1611,1,0,2,20210929,2,1,2,141,174,268,301,299,248,228,214,220,180,186,198,184,144,126,137,77,67,71,59,54,83,82,110,2657,3851
37000,180,1,1611,1,0,2,20210929,2,2,1,459,505,446,464,403,405,357,361,362,440,418,307,223,139,96,70,55,24,27,17,19,20,46,197,4927,5860
37000,180,1,1611,1,0,2,20210929,2,2,2,234,205,206,171,193,170,155,159,139,133,120,122,118,119,117,124,155,192,168,165,184,207,211,264,2007,4031
37000,190,1,1611,1,0,2,20210929,2,1,1,465,444,326,329,318,334,366,381,471,431,528,341,271,178,100,68,64,29,9,11,4,16,34,141,4734,5659
37000,190,1,1611,1,0,2,20210929,2,1,2,112,145,234,250,223,189,182,200,182,180,149,158,112,98,86,95,73,60,45,51,45,46,62,79,2204,3056
37000,190,1,1611,1,0,2,20210929,2,2,1,446,462,333,373,342,297,313,368,390,468,498,380,212,167,119,58,38,25,21,15,15,20,43,203,4670,5606
37000,190,1,1611,1,0,2,20210929,2,2,2,184,165,165,176,197,136,129,136,147,116,113,123,95,116,117,93,117,113,123,91,106,114,189,184,1787,3245
37000,10010,3,11,1,0,1,20211000,6,1,1,182,155,159,178,191,186,148,146,139,154,205,166,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,2009,      
37000,10010,3,11,1,0,1,20211000,6,1,2,34,48,64,62,63,44,44,44,39,40,39,32,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,553,      
37000,10010,3,11,1,0,1,20211000,6,2,1,205,139,144,150,165,181,169,169,178,165,182,114,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,1961,      
37000,10010,3,11,1,0,1,20211000,6,2,2,32,42,55,59,61,50,52,55,60,49,34,29,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,578,      
37000,10020,3,11,1,0,2,20211000,6,1,1,304,179,192,219,232,231,191,190,185,190,231,225,149,87,59,37,26,21,9,7,11,23,45,113,2569,3156
37000,10020,3,11,1,0,2,20211000,6,1,2,57,55,77,77,76,55,56,57,52,50,44,43,32,36,32,28,26,27,17,24,26,51,67,70,699,1135
37000,10020,3,11,1,0,2,20211000,6,2,1,260,218,214,205,221,241,227,222,225,244,316,186,124,76,47,36,27,17,14,9,9,31,60,105,2779,3334
37000,10020,3,11,1,0,2,20211000,6,2,2,40,65,81,81,82,66,70,73,76,72,59,48,42,35,30,32,21,17,17,23,29,40,50,45,813,1194
37000,10030,3,11,1,0,1,20211000,6,1,1,491,409,343,384,379,404,363,358,363,354,506,424,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,4778,      
37000,10030,3,11,1,0,1,20211000,6,1,2,92,127,139,134,124,96,107,107,102,92,97,80,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,1297,      
37000,10030,3,11,1,0,1,20211000,6,2,1,469,449,392,387,380,395,367,368,382,387,539,349,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,4864,      
37000,10030,3,11,1,0,1,20211000,6,2,2,73,135,148,154,141,109,114,121,129,114,101,90,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,1429,      
37000,10040,3,11,2,1,1,20191126,2,1,1,546,533,466,493,512,522,520,523,525,540,570,539,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,6289,      
37000,10040,3,11,2,1,1,20191126,2,1,2,51,54,91,90,82,74,60,68,68,61,42,40,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,781,      
37000,10040,3,11,2,1,1,20191126,2,2,1,574,567,499,515,528,505,525,518,502,552,635,464,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,6384,      
37000,10040,3,11,2,1,1,20191126,2,2,2,65,54,44,90,82,75,79,84,76,69,52,63,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,833,      
37000,10050,3,11,2,1,1,20201210,1,1,1,516,510,455,456,440,399,429,434,412,397,539,437,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,5424,      
37000,10050,3,11,2,1,1,20201210,1,1,2,64,93,91,112,83,80,67,70,75,59,57,41,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,892,      
37000,10050,3,11,2,1,1,20201210,1,2,1,416,357,372,394,427,404,439,401,417,460,515,450,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,5052,      
37000,10050,3,11,2,1,1,20201210,1,2,2,64,67,87,98,99,69,79,87,68,82,38,47,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,885,      
37000,10060,3,11,2,1,1,20201210,1,1,1,666,614,477,466,471,478,525,511,511,533,682,571,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,6505,      
37000,10060,3,11,2,1,1,20201210,1,1,2,102,84,105,99,112,84,93,90,97,86,80,43,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,1075,      
37000,10060,3,11,2,1,1,20201210,1,2,1,643,608,520,510,460,536,490,552,540,569,661,642,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,6731,      
37000,10060,3,11,2,1,1,20201210,1,2,2,64,89,120,127,122,86,97,116,92,82,66,54,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,1115,      
37000,10070,3,11,2,1,1,20191126,2,1,1,498,403,279,268,249,279,326,311,255,310,410,385,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,3973,      
37000,10070,3,11,2,1,1,20191126,2,1,2,36,27,49,34,39,28,27,27,33,29,15,16,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,360,      
37000,10070,3,11,2,1,1,20191126,2,2,1,503,438,289,271,308,278,305,306,283,323,409,394,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,4107,      
37000,10070,3,11,2,1,1,20191126,2,2,2,20,36,38,31,36,33,26,30,33,36,16,17,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,352,      
37000,10080,3,11,1,0,1,20211000,6,1,1,408,288,224,242,285,300,275,276,316,310,398,338,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,3660,      
37000,10080,3,11,1,0,1,20211000,6,1,2,88,82,75,76,68,56,58,56,51,51,53,41,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,755,      
37000,10080,3,11,1,0,1,20211000,6,2,1,470,450,330,321,303,326,305,298,312,319,383,384,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,4201,      
37000,10080,3,11,1,0,1,20211000,6,2,2,37,31,48,48,44,33,40,43,46,28,22,18,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,438,      
37000,10090,3,11,1,0,2,20211000,6,1,1,547,478,345,395,439,488,465,448,469,480,601,602,459,324,229,166,91,61,43,32,27,31,71,240,5757,7531
37000,10090,3,11,1,0,2,20211000,6,1,2,116,135,116,123,105,90,98,91,75,79,78,71,56,31,26,22,16,16,12,11,15,28,41,81,1177,1532
37000,10090,3,11,1,0,2,20211000,6,2,1,693,603,526,498,503,528,506,463,492,503,656,542,425,275,148,97,52,36,37,27,28,48,119,431,6513,8236
37000,10090,3,11,1,0,2,20211000,6,2,2,55,42,77,74,74,54,66,66,73,45,38,25,17,13,9,12,12,8,8,15,16,16,27,48,689,890
37000,10100,3,11,2,1,1,20191119,2,1,1,634,653,537,607,638,626,674,701,754,859,913,1017,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,8613,      
37000,10100,3,11,2,1,1,20191119,2,1,2,43,34,33,45,39,30,42,27,20,28,15,9,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,365,      
37000,10100,3,11,2,1,1,20191119,2,2,1,1352,1192,1042,942,798,821,797,747,739,836,1044,828,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,11138,      
37000,10100,3,11,2,1,1,20191119,2,2,2,46,51,59,68,53,46,60,47,51,32,19,12,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,544,      
37000,10110,3,11,2,1,2,20191119,2,1,1,626,740,666,782,763,850,792,850,894,1028,1262,1259,865,689,489,347,189,147,108,57,50,41,59,214,10512,13767
37000,10110,3,11,2,1,2,20191119,2,1,2,35,34,38,37,28,16,27,24,12,30,13,21,9,9,2,3,0,2,3,1,3,11,9,18,315,385
37000,10110,3,11,2,1,2,20191119,2,2,1,1426,1288,1058,930,895,952,951,909,889,898,1009,893,649,474,290,196,130,81,58,41,34,48,126,509,12098,14734
37000,10110,3,11,2,1,2,20191119,2,2,2,22,25,35,32,36,23,23,26,28,13,18,8,6,7,3,3,0,3,2,6,4,9,14,18,289,364
37000,10120,3,11,2,1,1,20191119,2,1,1,625,687,645,698,682,670,673,732,738,834,1032,870,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,8886,      
37000,10120,3,11,2,1,1,20191119,2,1,2,24,22,34,47,29,26,27,28,15,23,11,7,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,293,      
37000,10120,3,11,2,1,1,20191119,2,2,1,848,932,758,690,621,638,609,688,699,693,732,653,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,8561,      
37000,10120,3,11,2,1,1,20191119,2,2,2,22,37,38,43,29,27,21,20,23,14,17,11,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,302,      
37000,10130,3,11,2,1,2,20191119,2,1,1,1258,1486,1232,1067,1031,1053,1066,985,1077,1074,982,884,704,548,401,271,218,155,112,61,55,103,162,380,13195,16365
37000,10130,3,11,2,1,2,20191119,2,1,2,51,59,55,66,45,46,42,64,56,59,49,36,44,30,25,19,10,11,9,12,11,18,17,40,628,874
37000,10130,3,11,2,1,2,20191119,2,2,1,641,872,981,972,1025,995,1050,1087,1188,1217,1354,1126,794,753,521,379,267,228,139,93,70,54,101,232,12508,16139
37000,10130,3,11,2,1,2,20191119,2,2,2,67,79,72,60,55,37,46,49,53,41,48,33,36,17,11,10,7,7,10,10,14,19,37,57,640,875
