ìsìπï{åßéwíËésÉRÅ[Éh,åí ó í≤ç∏íPà ãÊä‘î‘çÜ,ìπòHéÌï ,òHê¸î‘çÜ,óﬂòaÇRîNìxí≤ç∏åí ó äœë™ÅEîÒäœë™ÇÃï ,å¬ï í≤ç∏äœë™íläàópÇÃï ,ÇPÇQÅEÇQÇSéûä‘äœë™ÇÃï ,åí ó äœë™îNåéì˙,ìVåÛ,è„ÇËÅEâ∫ÇËÇÃï ,é‘éÌãÊï™,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇVéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇWéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇXéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇOéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇPéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇQéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇRéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇSéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇTéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇUéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇVéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇWéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇXéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇQÇOéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇQÇPéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇQÇQéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇQÇRéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇOéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇQéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇRéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇSéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇTéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇUéûë‰,íãä‘ÇPÇQéûä‘é©ìÆé‘óﬁåí ó Åië‰Åj,ÇQÇSéûä‘é©ìÆé‘óﬁåí ó Åië‰Åj
2000,60,1,1040,1,0,2,20210929,3,1,1,69,82,65,51,46,73,49,59,42,53,50,37,28,16,20,5,0,5,0,0,7,5,8,27,676,797
2000,60,1,1040,1,0,2,20210929,3,1,2,57,42,40,29,35,13,22,15,35,34,16,38,27,17,44,33,6,41,12,34,29,24,31,31,376,705
2000,60,1,1040,1,0,2,20210929,3,2,1,76,69,46,31,43,50,35,46,52,75,89,82,35,19,21,7,5,5,7,3,2,0,3,24,694,825
2000,60,1,1040,1,0,2,20210929,3,2,2,44,46,37,29,21,34,23,18,37,24,24,19,25,20,23,19,16,37,30,28,25,35,34,30,356,678
2000,70,1,1410,1,0,2,20210929,3,1,1,92,108,96,101,102,98,107,109,124,123,110,77,50,27,23,8,6,5,7,6,11,9,31,90,1247,1520
2000,70,1,1410,1,0,2,20210929,3,1,2,40,112,94,112,97,97,94,125,61,69,50,43,44,31,12,12,8,8,11,9,8,51,83,51,994,1322
2000,70,1,1410,1,0,2,20210929,3,2,1,84,81,102,96,93,76,98,102,143,112,126,108,62,55,20,24,7,9,11,7,2,9,6,26,1221,1459
2000,70,1,1410,1,0,2,20210929,3,2,2,114,100,68,76,77,48,58,60,45,58,50,52,43,38,36,10,44,44,32,35,57,79,109,132,806,1465
2000,80,1,1410,1,0,2,20210929,3,1,1,119,117,104,102,102,99,117,115,118,126,129,74,51,25,24,7,6,8,4,7,9,10,31,92,1322,1596
2000,80,1,1410,1,0,2,20210929,3,1,2,37,125,106,110,97,101,88,127,55,68,59,43,46,27,7,11,7,13,10,10,15,45,91,47,1016,1345
2000,80,1,1410,1,0,2,20210929,3,2,1,94,96,106,100,100,82,101,101,135,127,125,129,60,50,28,22,10,8,8,8,3,11,8,31,1296,1543
2000,80,1,1410,1,0,2,20210929,3,2,2,128,101,72,78,78,48,57,60,46,69,50,48,50,42,34,13,35,54,32,33,47,75,98,139,835,1487
2000,90,1,1410,1,0,2,20210929,3,1,1,113,63,55,55,30,17,30,52,38,49,72,25,13,8,6,5,2,2,1,5,1,0,13,52,599,707
2000,90,1,1410,1,0,2,20210929,3,1,2,10,8,19,17,18,23,7,15,9,14,15,6,0,7,1,0,3,1,2,0,1,2,7,16,161,201
2000,90,1,1410,1,0,2,20210929,3,2,1,56,53,26,40,34,21,39,38,49,57,75,99,21,9,10,5,2,1,0,1,0,1,3,16,587,656
2000,90,1,1410,1,0,2,20210929,3,2,2,16,21,27,19,25,14,12,5,12,12,13,8,3,3,1,1,1,4,2,1,1,9,6,11,184,227
2000,100,1,1410,1,0,2,20210929,3,1,1,74,60,45,58,60,48,69,56,68,75,112,83,31,19,11,3,3,2,1,1,5,4,9,40,808,937
2000,100,1,1410,1,0,2,20210929,3,1,2,17,60,57,72,71,61,51,50,42,47,41,29,31,5,2,4,1,4,0,6,3,19,18,22,598,713
2000,100,1,1410,1,0,2,20210929,3,2,1,110,78,77,60,62,33,59,52,60,58,90,34,21,17,9,4,3,8,6,6,1,8,8,45,773,909
2000,100,1,1410,1,0,2,20210929,3,2,2,62,38,49,35,27,34,28,42,15,33,21,19,18,12,12,6,15,19,17,11,16,39,29,66,403,663
2000,110,1,1410,1,0,2,20210929,3,1,1,68,48,49,56,55,53,72,71,65,74,127,74,34,20,9,4,2,2,2,1,6,3,10,36,812,941
2000,110,1,1410,1,0,2,20210929,3,1,2,19,60,47,66,68,62,50,46,37,45,38,32,25,5,3,3,1,4,0,6,14,8,17,21,570,677
2000,110,1,1410,1,0,2,20210929,3,2,1,100,89,83,60,61,41,58,53,55,68,88,29,14,17,10,6,1,8,4,4,1,8,9,44,785,911
2000,110,1,1410,1,0,2,20210929,3,2,2,60,45,48,28,29,31,26,43,16,37,20,22,16,12,9,10,11,22,17,13,16,30,33,59,405,653
2000,120,1,1410,1,0,2,20210929,3,1,1,56,59,56,46,52,52,73,61,64,63,65,34,25,8,11,4,4,5,3,4,5,8,21,46,681,825
2000,120,1,1410,1,0,2,20210929,3,1,2,16,86,47,39,32,36,39,63,24,14,15,18,17,16,4,7,3,10,7,4,17,26,72,28,429,640
2000,120,1,1410,1,0,2,20210929,3,2,1,37,50,44,53,57,49,49,62,76,76,74,81,39,31,21,16,4,4,3,6,2,4,2,11,708,851
2000,120,1,1410,1,0,2,20210929,3,2,2,59,56,34,42,47,17,26,23,29,33,37,32,29,32,22,6,12,37,16,24,23,34,60,76,435,806
2000,130,1,1412,1,0,2,20210929,3,1,1,173,215,155,143,156,129,130,135,133,125,161,95,35,28,5,17,8,5,2,0,1,8,4,55,1750,1918
2000,130,1,1412,1,0,2,20210929,3,1,2,36,66,67,58,44,37,40,42,32,32,38,28,3,7,5,26,13,4,5,5,10,19,12,41,520,670
2000,130,1,1412,1,0,2,20210929,3,2,1,200,178,123,105,105,106,104,125,173,188,201,142,85,42,30,13,7,7,1,5,2,5,16,64,1750,2027
2000,130,1,1412,1,0,2,20210929,3,2,2,73,78,52,49,44,32,30,40,41,37,30,24,13,13,8,15,18,37,19,18,17,26,36,62,530,812
2000,140,1,1412,1,0,2,20210929,3,1,1,72,88,45,44,46,45,63,61,75,78,123,72,26,18,4,10,4,1,0,1,0,5,2,16,812,899
2000,140,1,1412,1,0,2,20210929,3,1,2,28,32,32,28,27,22,19,23,25,36,38,16,4,3,0,2,1,0,2,0,5,12,7,18,326,380
2000,140,1,1412,1,0,2,20210929,3,2,1,99,87,71,63,48,46,49,51,64,52,67,47,8,11,7,4,1,2,2,2,1,1,14,53,744,850
2000,140,1,1412,1,0,2,20210929,3,2,2,39,39,39,31,36,26,20,29,28,14,20,17,6,2,4,4,5,9,12,6,5,6,15,29,338,441
2000,10010,3,4,1,0,2,20211118,6,1,1,290,259,185,224,211,184,210,205,265,260,313,221,116,64,54,24,10,3,6,6,7,16,30,122,2827,3285
2000,10010,3,4,1,0,2,20211118,6,1,2,48,77,88,128,99,63,59,64,58,44,41,25,18,16,11,10,11,14,21,20,30,56,56,41,794,1098
2000,10010,3,4,1,0,2,20211118,6,2,1,264,198,180,199,196,192,221,189,266,263,324,228,140,68,52,40,17,14,11,9,8,13,34,101,2720,3227
2000,10010,3,4,1,0,2,20211118,6,2,2,59,62,67,50,63,60,69,44,55,32,38,22,29,23,14,17,16,14,19,37,25,39,48,64,621,966
2000,10020,3,4,1,0,2,20211000,6,1,1,456,344,266,274,280,261,262,266,275,312,371,289,156,109,60,40,25,15,13,10,13,17,47,164,3656,4325
2000,10020,3,4,1,0,2,20211000,6,1,2,53,83,112,123,100,81,84,79,68,65,45,28,17,11,12,12,12,11,11,21,35,53,59,52,921,1227
2000,10020,3,4,1,0,2,20211000,6,2,1,342,309,268,274,266,240,250,265,288,307,423,277,161,83,54,28,14,12,11,13,15,16,52,171,3509,4139
2000,10020,3,4,1,0,2,20211000,6,2,2,80,80,87,85,81,66,79,83,72,58,47,29,23,23,17,15,18,17,18,33,43,40,62,81,847,1237
2000,10030,3,4,1,0,1,20210900,6,1,1,523,380,310,308,292,275,276,310,326,339,493,311,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,4143,      
2000,10030,3,4,1,0,1,20210900,6,1,2,81,87,134,145,122,100,108,87,96,75,63,52,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,1150,      
2000,10030,3,4,1,0,1,20210900,6,2,1,427,302,304,292,314,297,321,317,359,368,526,384,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,4211,      
2000,10030,3,4,1,0,1,20210900,6,2,2,91,95,85,86,87,73,83,80,77,66,56,33,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,912,      
2000,10040,3,4,2,1,2,20191121,6,1,1,510,358,349,394,368,307,335,356,369,406,493,395,267,162,136,85,46,28,17,15,22,25,60,172,4640,5675
2000,10040,3,4,2,1,2,20191121,6,1,2,55,104,112,103,129,82,86,76,74,53,47,21,18,12,14,9,14,8,17,27,29,45,65,56,942,1256
2000,10040,3,4,2,1,2,20191121,6,2,1,506,410,362,400,411,314,321,356,334,394,403,237,178,110,67,48,23,14,17,18,22,29,97,256,4448,5327
2000,10040,3,4,2,1,2,20191121,6,2,2,72,62,71,85,81,58,68,90,65,47,35,42,29,30,22,20,17,16,14,17,40,25,52,83,776,1141
2000,10050,3,4,1,0,2,20211110,6,1,1,308,234,197,183,202,148,189,211,229,240,403,269,141,73,34,34,19,10,7,12,11,13,40,103,2813,3310
2000,10050,3,4,1,0,2,20211110,6,1,2,67,86,92,85,109,54,74,84,66,43,38,23,17,3,6,10,10,7,3,15,14,26,33,53,821,1018
2000,10050,3,4,1,0,2,20211110,6,2,1,451,265,181,221,201,175,161,221,201,290,235,129,81,38,30,19,9,8,11,5,15,21,54,219,2731,3241
2000,10050,3,4,1,0,2,20211110,6,2,2,94,77,99,81,85,43,79,76,72,37,23,11,16,10,10,16,6,13,17,13,11,19,27,55,777,990
2000,10060,3,4,1,0,2,20211000,6,1,1,263,222,200,238,235,208,229,232,220,240,366,221,128,68,39,26,13,7,7,4,5,9,30,103,2874,3313
2000,10060,3,4,1,0,2,20211000,6,1,2,39,52,65,68,66,43,50,56,44,30,17,8,5,4,6,7,4,3,3,6,9,14,23,27,538,649
2000,10060,3,4,1,0,2,20211000,6,2,1,303,217,169,205,229,219,233,238,246,261,317,226,143,82,47,15,11,7,8,7,10,12,35,134,2863,3374
2000,10060,3,4,1,0,2,20211000,6,2,2,38,59,54,53,44,31,47,46,42,31,17,14,11,7,5,7,5,6,5,6,9,12,26,31,476,606
2000,10070,3,4,2,1,2,20191113,6,1,1,386,283,211,231,248,217,331,261,261,217,262,160,115,47,43,27,10,10,6,7,9,17,44,143,3068,3546
2000,10070,3,4,2,1,2,20191113,6,1,2,61,66,78,76,77,85,101,61,54,43,23,15,19,10,10,9,9,7,5,12,13,23,25,58,740,940
2000,10070,3,4,2,1,2,20191113,6,2,1,259,251,202,222,233,205,218,290,211,250,310,220,120,84,57,39,19,7,8,6,16,15,23,124,2871,3389
2000,10070,3,4,2,1,2,20191113,6,2,2,59,57,58,62,48,37,49,48,41,40,46,28,14,11,10,5,11,8,8,7,15,32,32,29,573,755
2000,10080,3,4,2,1,2,20191113,6,1,1,391,363,337,330,317,239,283,254,256,229,289,173,114,55,46,25,7,9,4,4,6,13,31,146,3461,3921
2000,10080,3,4,2,1,2,20191113,6,1,2,83,120,167,163,134,99,91,71,68,50,26,15,18,9,10,13,5,11,10,11,15,26,23,64,1087,1302
2000,10080,3,4,2,1,2,20191113,6,2,1,359,311,237,231,227,216,238,285,220,258,342,235,124,88,53,35,19,7,6,6,15,17,34,147,3159,3710
2000,10080,3,4,2,1,2,20191113,6,2,2,57,58,56,66,64,46,51,53,46,44,56,34,13,13,12,5,12,8,8,7,13,36,32,33,631,823
2000,10090,3,4,2,1,1,20191003,1,1,1,610,557,500,431,385,375,429,403,449,506,748,485,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,5878,      
2000,10090,3,4,2,1,1,20191003,1,1,2,88,75,95,132,107,72,78,71,88,60,54,36,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,956,      
2000,10090,3,4,2,1,1,20191003,1,2,1,712,497,351,370,476,378,400,443,408,506,613,469,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,5623,      
2000,10090,3,4,2,1,1,20191003,1,2,2,64,55,85,89,57,63,49,74,48,61,31,26,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,702,      
2000,10100,3,4,1,0,2,20211000,6,1,1,416,349,371,378,347,322,322,337,351,412,534,417,221,119,68,33,22,10,12,6,8,11,33,152,4556,5251
2000,10100,3,4,1,0,2,20211000,6,1,2,81,79,95,98,91,65,74,73,61,60,36,22,12,14,12,12,8,6,16,15,18,23,30,52,835,1053
2000,10100,3,4,1,0,2,20211000,6,2,1,551,358,285,313,316,308,327,359,361,358,425,296,192,116,83,50,25,13,11,12,20,30,85,356,4257,5250
2000,10100,3,4,1,0,2,20211000,6,2,2,72,76,78,85,63,45,62,67,61,42,31,23,23,11,11,7,9,10,9,10,18,27,55,66,705,961
2000,10110,3,4,1,0,1,20210900,6,1,1,366,298,286,287,269,243,248,257,272,330,444,323,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,3623,      
2000,10110,3,4,1,0,1,20210900,6,1,2,67,62,76,75,64,47,57,55,46,54,32,21,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,656,      
2000,10110,3,4,1,0,1,20210900,6,2,1,458,282,217,242,259,254,277,286,294,304,350,242,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,3465,      
2000,10110,3,4,1,0,1,20210900,6,2,2,62,57,60,58,49,39,50,54,51,35,26,24,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,565,      
2000,10120,3,4,1,0,2,20211000,6,1,1,400,301,305,325,302,282,292,306,330,358,478,296,164,98,55,39,20,17,12,12,9,24,64,227,3975,4716
2000,10120,3,4,1,0,2,20211000,6,1,2,164,146,182,177,162,119,123,120,124,124,147,89,47,31,26,22,13,11,23,20,27,35,63,124,1677,2119
2000,10120,3,4,1,0,2,20211000,6,2,1,576,368,315,323,322,276,300,341,367,393,505,297,193,121,83,47,26,14,13,14,25,39,74,356,4383,5388
2000,10120,3,4,1,0,2,20211000,6,2,2,83,98,100,105,85,66,79,81,70,57,33,21,25,15,11,10,15,16,14,15,32,55,78,105,878,1269
2000,10130,3,4,1,0,2,20211110,6,1,1,244,216,187,301,266,186,210,206,205,185,180,109,85,48,22,20,5,6,8,13,11,18,41,157,2495,2929
2000,10130,3,4,1,0,2,20211110,6,1,2,105,82,124,150,122,83,73,49,31,28,27,17,18,12,23,19,13,11,14,16,23,32,70,128,891,1270
2000,10130,3,4,1,0,2,20211110,6,2,1,148,182,164,193,200,187,182,224,274,307,323,221,114,71,62,29,22,15,8,13,9,17,21,71,2605,3057
2000,10130,3,4,1,0,2,20211110,6,2,2,47,67,91,105,105,45,66,67,63,58,41,29,26,12,13,14,14,16,17,10,34,44,53,56,784,1093
2000,10140,3,4,2,1,1,20171024,1,1,1,398,272,268,330,274,202,234,290,248,286,303,172,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,3277,      
2000,10140,3,4,2,1,1,20171024,1,1,2,123,77,101,67,94,66,64,49,50,36,23,12,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,762,      
2000,10140,3,4,2,1,1,20171024,1,2,1,226,261,239,260,237,206,223,285,343,355,493,292,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,3420,      
2000,10140,3,4,2,1,1,20171024,1,2,2,46,76,69,84,88,62,76,70,63,64,50,30,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,778,      
2000,10150,3,4,1,0,2,20211000,6,1,1,686,493,455,408,385,358,393,388,395,408,458,373,241,159,106,68,38,23,19,17,32,96,162,474,5200,6635
2000,10150,3,4,1,0,2,20211000,6,1,2,117,138,151,146,99,74,79,60,47,31,22,20,19,22,24,17,12,20,23,24,45,51,113,153,984,1507
2000,10150,3,4,1,0,2,20211000,6,2,1,474,415,406,394,365,350,371,425,485,575,701,460,233,135,88,44,25,21,16,13,20,36,76,225,5421,6353
2000,10150,3,4,1,0,2,20211000,6,2,2,33,29,43,46,46,39,37,40,46,38,28,21,22,17,9,9,7,11,13,7,12,28,33,28,446,642
2000,10160,3,4,1,0,1,20210900,6,1,1,556,414,349,324,288,280,323,302,314,313,380,322,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,4165,      
2000,10160,3,4,1,0,1,20210900,6,1,2,92,116,118,109,88,61,56,40,34,25,18,12,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,769,      
2000,10160,3,4,1,0,1,20210900,6,2,1,496,386,384,383,360,307,375,354,480,522,680,461,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,5188,      
2000,10160,3,4,1,0,1,20210900,6,2,2,28,23,39,45,44,28,40,32,39,34,26,16,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,394,      
2000,10170,3,4,2,1,2,20191113,1,1,1,848,736,604,663,596,653,658,684,708,759,770,609,388,260,170,137,50,36,37,15,28,58,144,485,8288,10096
2000,10170,3,4,2,1,2,20191113,1,1,2,61,75,97,102,96,56,72,81,63,58,50,25,10,13,9,5,4,12,4,9,12,20,56,70,836,1060
2000,10170,3,4,2,1,2,20191113,1,2,1,663,698,694,659,710,642,574,627,742,921,1021,709,470,186,200,75,44,30,22,23,22,32,76,186,8660,10026
2000,10170,3,4,2,1,2,20191113,1,2,2,106,113,98,93,78,60,95,114,91,74,37,25,23,9,6,1,4,5,9,6,7,11,40,47,984,1152
2000,10180,3,4,2,1,2,20191113,1,1,1,972,851,822,709,652,657,765,650,806,757,995,709,453,289,176,163,69,54,45,21,25,53,128,331,9345,11152
2000,10180,3,4,2,1,2,20191113,1,1,2,78,75,110,91,91,62,73,80,65,55,44,28,16,12,11,8,5,12,4,11,13,22,56,66,852,1088
2000,10180,3,4,2,1,2,20191113,1,2,1,998,980,800,817,911,800,766,706,915,1061,1092,875,538,257,210,131,69,43,44,27,33,38,72,244,10721,12427
2000,10180,3,4,2,1,2,20191113,1,2,2,110,122,98,95,84,54,107,102,80,71,43,22,28,15,8,2,12,5,10,7,9,13,29,56,988,1182
2000,10190,3,4,2,1,2,20191113,1,1,1,1228,1100,933,843,805,747,847,941,1111,1138,1178,1041,619,448,296,230,158,103,89,46,51,87,160,439,11912,14638
2000,10190,3,4,2,1,2,20191113,1,1,2,70,85,114,107,104,66,73,100,81,67,52,30,20,17,13,7,6,8,5,10,16,23,48,55,949,1177
2000,10190,3,4,2,1,2,20191113,1,2,1,1308,1454,1017,1063,1041,995,964,934,1173,1161,1351,1016,720,441,334,196,105,72,79,48,50,61,92,431,13477,16106
