ìsìπï{åßéwíËésÉRÅ[Éh,åí ó í≤ç∏íPà ãÊä‘î‘çÜ,ìπòHéÌï ,òHê¸î‘çÜ,óﬂòaÇRîNìxí≤ç∏åí ó äœë™ÅEîÒäœë™ÇÃï ,å¬ï í≤ç∏äœë™íläàópÇÃï ,ÇPÇQÅEÇQÇSéûä‘äœë™ÇÃï ,åí ó äœë™îNåéì˙,ìVåÛ,è„ÇËÅEâ∫ÇËÇÃï ,é‘éÌãÊï™,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇVéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇWéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇXéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇOéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇPéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇQéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇRéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇSéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇTéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇUéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇVéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇWéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPÇXéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇQÇOéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇQÇPéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇQÇQéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇQÇRéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇOéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇPéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇQéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇRéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇSéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇTéûë‰,éûä‘ë—ï é©ìÆé‘óﬁåí ó Åië‰Å^éûÅjÅ^ÇUéûë‰,íãä‘ÇPÇQéûä‘é©ìÆé‘óﬁåí ó Åië‰Åj,ÇQÇSéûä‘é©ìÆé‘óﬁåí ó Åië‰Åj,,,,,,,,,,,,,,,,,,,,,,,,,
47000,50,1,1350,1,0,2,20210929,1,2,2,173,205,194,179,138,139,137,159,93,98,81,51,31,25,15,15,8,6,9,12,3,23,62,111,1647,1967
47000,60,1,1350,1,0,2,20210929,1,1,1,1265,905,730,778,855,810,986,1051,1252,1587,2276,1884,963,471,287,152,87,37,29,26,19,32,144,905,14379,17531
47000,60,1,1350,1,0,2,20210929,1,1,2,77,105,113,128,135,117,140,136,160,176,93,54,49,21,26,5,10,4,2,7,8,13,23,46,1434,1648
47000,60,1,1350,1,0,2,20210929,1,2,1,2480,1703,1254,1068,1002,891,877,797,789,863,950,958,615,419,230,104,70,40,23,24,19,66,258,1350,13632,16850
47000,60,1,1350,1,0,2,20210929,1,2,2,155,157,143,158,115,119,109,116,78,68,62,37,25,18,12,15,5,5,7,7,4,16,53,79,1317,1563
47000,70,1,1350,1,0,2,20210929,1,1,1,746,562,489,595,711,656,782,849,1103,1280,1830,1515,797,369,207,139,62,41,28,28,18,16,91,468,11118,13382
47000,70,1,1350,1,0,2,20210929,1,1,2,53,62,77,98,104,92,98,95,135,140,83,59,33,23,13,3,4,6,2,4,5,13,19,16,1096,1237
47000,70,1,1350,1,0,2,20210929,1,2,1,2128,1389,993,937,787,700,674,617,525,511,659,633,384,290,158,73,52,33,10,21,14,55,218,1212,10553,13073
47000,70,1,1350,1,0,2,20210929,1,2,2,132,152,107,124,90,96,86,68,44,45,35,22,25,13,12,13,4,3,3,6,3,8,35,77,1001,1203
47000,80,1,1350,1,0,2,20210929,1,1,1,612,463,434,538,628,594,758,796,1058,1270,1773,1454,760,353,169,136,48,31,34,26,17,14,81,387,10378,12434
47000,80,1,1350,1,0,2,20210929,1,1,2,51,44,74,89,112,81,90,108,120,131,81,48,32,14,12,5,5,5,3,2,8,9,11,13,1029,1148
47000,80,1,1350,1,0,2,20210929,1,2,1,2327,1358,894,830,738,669,610,587,512,456,554,528,342,267,140,87,44,36,10,18,10,55,194,1209,10063,12475
47000,80,1,1350,1,0,2,20210929,1,2,2,126,158,107,105,89,95,81,51,44,45,30,15,23,9,12,14,3,3,3,4,2,4,36,74,946,1133
47000,90,1,1350,1,0,2,20210929,1,1,1,538,377,395,490,558,514,652,734,952,1194,1593,1258,678,315,149,106,44,28,23,24,15,18,72,360,9255,11087
47000,90,1,1350,1,0,2,20210929,1,1,2,48,45,84,75,108,75,74,97,109,114,78,44,34,10,11,3,8,2,3,2,7,10,9,11,951,1061
47000,90,1,1350,1,0,2,20210929,1,2,1,2122,1245,895,768,608,595,561,516,461,404,506,436,308,239,121,86,29,37,10,15,9,48,153,1038,9117,11210
47000,90,1,1350,1,0,2,20210929,1,2,2,109,139,105,96,81,70,84,48,36,37,29,12,22,7,12,11,5,3,3,4,1,5,32,72,846,1023
47000,100,1,1350,1,0,2,20210929,1,1,1,394,256,314,396,433,445,533,611,729,849,1133,931,516,241,120,94,25,26,18,8,15,18,68,307,7024,8480
47000,100,1,1350,1,0,2,20210929,1,1,2,44,37,69,65,88,70,76,80,91,81,71,34,21,10,9,3,5,1,4,2,7,10,9,11,806,898
47000,100,1,1350,1,0,2,20210929,1,2,1,1433,900,650,632,537,480,436,438,342,349,408,346,241,207,110,64,38,23,6,14,6,15,93,638,6951,8406
47000,100,1,1350,1,0,2,20210929,1,2,2,89,108,98,90,71,65,73,42,40,33,31,11,19,5,9,9,8,3,3,3,1,2,31,62,751,906
47000,110,1,1350,1,0,2,20210929,1,1,1,394,256,314,396,433,445,533,611,729,849,1133,931,516,241,120,94,25,26,18,8,15,18,68,307,7024,8480
47000,110,1,1350,1,0,2,20210929,1,1,2,44,37,69,65,88,70,76,80,91,81,71,34,21,10,9,3,5,1,4,2,7,10,9,11,806,898
47000,110,1,1350,1,0,2,20210929,1,2,1,1433,900,650,632,537,480,436,438,342,349,408,346,241,207,110,64,38,23,6,14,6,15,93,638,6951,8406
47000,110,1,1350,1,0,2,20210929,1,2,2,89,108,98,90,71,65,73,42,40,33,31,11,19,5,9,9,8,3,3,3,1,2,31,62,751,906
47000,120,1,1350,1,0,2,20210929,1,1,1,366,254,259,348,364,392,456,471,611,673,863,684,355,185,97,68,21,20,13,11,9,20,58,276,5741,6874
47000,120,1,1350,1,0,2,20210929,1,1,2,47,31,64,63,67,61,65,69,77,70,65,29,15,9,4,6,3,1,5,2,5,9,8,12,708,787
47000,120,1,1350,1,0,2,20210929,1,2,1,1031,603,519,531,444,390,400,378,285,297,346,320,227,170,102,55,37,24,4,12,6,8,48,376,5544,6613
47000,120,1,1350,1,0,2,20210929,1,2,2,67,90,82,72,65,42,56,36,32,26,26,10,14,8,8,7,9,4,4,4,1,2,26,47,604,738
47000,130,1,1350,1,0,2,20210929,1,1,1,366,254,259,348,364,392,456,471,611,673,863,684,355,185,97,68,21,20,13,11,9,20,58,276,5741,6874
47000,130,1,1350,1,0,2,20210929,1,1,2,47,31,64,63,67,61,65,69,77,70,65,29,15,9,4,6,3,1,5,2,5,9,8,12,708,787
47000,130,1,1350,1,0,2,20210929,1,2,1,1031,603,519,531,444,390,400,378,285,297,346,320,227,170,102,55,37,24,4,12,6,8,48,376,5544,6613
47000,130,1,1350,1,0,2,20210929,1,2,2,67,90,82,72,65,42,56,36,32,26,26,10,14,8,8,7,9,4,4,4,1,2,26,47,604,738
47000,10010,3,58,2,1,2,20191003,1,1,1,49,55,34,40,40,29,41,46,41,27,29,17,10,11,4,6,5,2,1,0,4,1,5,17,448,514
47000,10010,3,58,2,1,2,20191003,1,1,2,7,8,16,11,14,12,9,5,8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4,92,96
47000,10010,3,58,2,1,2,20191003,1,2,1,13,25,22,22,41,32,36,36,49,50,55,33,14,4,6,5,5,1,1,0,4,4,2,11,414,471
47000,10010,3,58,2,1,2,20191003,1,2,2,4,5,15,12,12,12,12,12,12,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,102,102
47000,10020,3,58,2,1,1,20191010,1,1,1,199,188,137,132,150,139,139,143,134,155,185,164,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,1865,      
47000,10020,3,58,2,1,1,20191010,1,1,2,16,16,21,29,23,14,14,21,13,13,14,3,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,197,      
47000,10020,3,58,2,1,1,20191010,1,2,1,177,177,123,142,130,154,160,120,170,189,236,148,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,1926,      
47000,10020,3,58,2,1,1,20191010,1,2,2,11,23,18,23,14,16,26,10,20,9,16,10,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,196,      
47000,10030,3,58,2,1,1,20191010,1,1,1,483,324,237,281,253,242,273,252,306,310,306,339,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,3606,      
47000,10030,3,58,2,1,1,20191010,1,1,2,32,45,42,51,40,26,36,35,31,26,16,3,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,383,      
47000,10030,3,58,2,1,1,20191010,1,2,1,345,297,281,263,282,239,297,321,337,358,527,386,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,3933,      
47000,10030,3,58,2,1,1,20191010,1,2,2,22,23,35,47,31,34,39,38,48,47,32,12,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,408,      
47000,10040,3,58,2,1,1,20191010,1,1,1,596,488,370,473,439,385,412,312,365,438,367,403,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,5048,      
47000,10040,3,58,2,1,1,20191010,1,1,2,39,16,18,68,44,30,50,30,30,39,21,8,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,393,      
47000,10040,3,58,2,1,1,20191010,1,2,1,331,398,349,335,351,342,435,444,485,478,621,565,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,5134,      
47000,10040,3,58,2,1,1,20191010,1,2,2,29,32,42,44,30,31,43,45,68,50,26,16,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,456,      
47000,10050,3,58,2,1,1,20191010,1,1,1,651,533,402,447,518,427,482,422,479,490,462,555,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,5868,      
47000,10050,3,58,2,1,1,20191010,1,1,2,44,52,62,76,49,27,64,39,37,33,27,5,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,515,      
47000,10050,3,58,2,1,1,20191010,1,2,1,458,544,442,438,474,409,461,448,571,641,772,694,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,6352,      
47000,10050,3,58,2,1,1,20191010,1,2,2,27,48,55,58,47,32,51,59,67,56,37,11,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,548,      
47000,10060,3,58,2,1,1,20211005,1,1,1,904,815,728,771,765,748,766,802,761,833,964,828,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,9685,      
47000,10060,3,58,2,1,1,20211005,1,1,2,64,82,100,89,81,56,65,57,51,76,42,6,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,769,      
47000,10060,3,58,2,1,1,20211005,1,2,1,756,880,720,744,683,685,732,809,891,846,1184,864,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,9794,      
47000,10060,3,58,2,1,1,20211005,1,2,2,71,71,91,80,60,46,70,76,95,83,46,21,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,810,      
47000,10070,3,58,2,1,1,20211007,1,1,1,545,655,591,668,772,753,744,771,853,823,930,926,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,9031,      
47000,10070,3,58,2,1,1,20211007,1,1,2,24,57,55,38,37,28,36,36,29,46,18,6,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,410,      
47000,10070,3,58,2,1,1,20211007,1,2,1,594,718,441,528,593,549,607,665,638,735,696,675,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,7439,      
47000,10070,3,58,2,1,1,20211007,1,2,2,44,50,48,52,32,29,32,59,37,43,17,14,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,457,      
47000,10080,3,58,2,1,1,20211005,1,1,1,1077,1065,871,783,817,796,714,730,813,686,1058,1038,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,10448,      
47000,10080,3,58,2,1,1,20211005,1,1,2,149,108,129,175,113,118,131,97,92,98,49,43,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,1302,      
47000,10080,3,58,2,1,1,20211005,1,2,1,1005,950,617,609,586,682,776,871,915,995,1170,936,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,10112,      
47000,10080,3,58,2,1,1,20211005,1,2,2,117,142,125,123,188,99,155,135,102,97,56,31,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,1370,      
47000,10090,3,58,2,1,1,20211005,1,1,1,1095,1080,905,788,818,819,700,734,752,616,951,926,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,10184,      
47000,10090,3,58,2,1,1,20211005,1,1,2,144,107,118,176,114,118,125,98,81,72,46,41,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,1240,      
47000,10090,3,58,2,1,1,20211005,1,2,1,892,795,616,606,650,725,831,889,947,987,1213,984,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,10135,      
47000,10090,3,58,2,1,1,20211005,1,2,2,117,130,120,120,152,105,146,127,95,99,52,34,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,1297,      
47000,10100,3,58,2,1,1,20211005,1,1,1,538,495,394,413,439,396,369,372,387,375,566,435,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,5179,      
47000,10100,3,58,2,1,1,20211005,1,1,2,74,82,80,132,94,75,70,59,49,64,28,9,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,816,      
47000,10100,3,58,2,1,1,20211005,1,2,1,460,397,320,273,325,374,423,468,442,453,453,436,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,4824,      
47000,10100,3,58,2,1,1,20211005,1,2,2,93,86,89,77,105,76,86,99,38,26,17,20,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,812,      
47000,10110,3,58,1,0,2,20211021,3,1,1,760,497,456,482,491,413,382,373,355,355,424,332,234,183,151,104,58,34,12,20,17,39,119,386,5320,6677
47000,10110,3,58,1,0,2,20211021,3,1,2,76,61,85,105,59,57,35,42,64,44,25,9,8,8,5,6,1,0,3,1,7,9,65,70,662,845
47000,10110,3,58,1,0,2,20211021,3,2,1,364,359,289,305,352,368,412,379,473,484,609,506,238,187,131,92,74,30,26,18,15,17,54,146,4900,5928
47000,10110,3,58,1,0,2,20211021,3,2,2,107,137,113,82,120,94,115,120,107,92,91,54,23,14,13,14,5,2,2,0,6,7,21,54,1232,1393
47000,10120,3,58,2,1,1,20191024,1,1,1,644,459,468,422,362,349,352,303,287,303,369,338,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,4656,      
47000,10120,3,58,2,1,1,20191024,1,1,2,67,93,91,90,76,98,74,48,37,49,38,11,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,772,      
47000,10120,3,58,2,1,1,20191024,1,2,1,288,311,284,276,311,329,322,416,422,532,635,587,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,4713,      
47000,10120,3,58,2,1,1,20191024,1,2,2,75,86,79,94,86,69,76,103,111,51,85,18,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,933,      
47000,10130,3,58,2,1,2,20191008,1,1,1,101,114,117,127,121,116,98,88,89,80,91,85,67,55,36,28,21,17,12,4,3,6,11,43,1227,1530
47000,10130,3,58,2,1,2,20191008,1,1,2,9,21,9,17,12,9,12,13,10,4,4,10,6,4,3,1,1,0,0,0,0,2,7,12,130,166
47000,10130,3,58,2,1,2,20191008,1,2,1,38,69,62,65,77,77,59,93,97,160,220,221,120,75,44,34,24,11,6,7,4,6,18,23,1238,1610
47000,10130,3,58,2,1,2,20191008,1,2,2,12,40,20,23,27,19,15,33,19,14,12,11,5,4,1,0,3,1,0,0,0,2,4,7,245,272
47000,10140,3,58,1,0,1,20211020,1,1,1,807,761,523,547,539,494,525,457,444,490,567,436,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,6590,      
47000,10140,3,58,1,0,1,20211020,1,1,2,71,98,104,109,60,77,71,51,61,44,16,8,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,770,      
47000,10140,3,58,1,0,1,20211020,1,2,1,435,453,355,385,446,419,457,576,629,719,900,885,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,6659,      
47000,10140,3,58,1,0,1,20211020,1,2,2,62,93,87,80,112,61,62,141,56,63,43,8,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,868,      
47000,10150,3,58,1,0,1,20211028,1,1,1,915,735,516,668,573,560,560,529,590,626,657,544,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,7473,      
47000,10150,3,58,1,0,1,20211028,1,1,2,66,101,99,85,50,52,52,81,63,56,50,10,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,765,      
47000,10150,3,58,1,0,1,20211028,1,2,1,556,555,480,486,572,562,651,659,762,955,1100,952,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,8290,      
47000,10150,3,58,1,0,1,20211028,1,2,2,63,98,112,95,107,85,91,87,67,62,45,16,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,928,      
47000,10160,3,58,2,1,1,20191016,1,1,1,890,846,565,522,566,540,516,639,574,612,645,567,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,7482,      
47000,10160,3,58,2,1,1,20191016,1,1,2,79,95,108,84,83,73,63,64,49,51,36,12,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,797,      
47000,10160,3,58,2,1,1,20191016,1,2,1,635,609,531,569,638,649,576,641,751,872,1047,987,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,8505,      
47000,10160,3,58,2,1,1,20191016,1,2,2,67,103,96,103,79,67,94,112,98,87,49,44,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,999,      
47000,10170,3,58,2,1,1,20191016,1,1,1,1129,1175,854,835,932,878,900,982,1067,1273,1283,1282,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,12590,      
47000,10170,3,58,2,1,1,20191016,1,1,2,111,139,195,158,132,99,87,121,89,111,65,55,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,1362,      
47000,10170,3,58,2,1,1,20191016,1,2,1,1386,1146,1076,1009,1004,993,979,1050,1138,1268,1252,1175,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,13476,      
47000,10170,3,58,2,1,1,20191016,1,2,2,77,124,112,152,91,78,128,132,136,110,64,44,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,1248,      
47000,10180,3,58,1,0,1,20211026,1,1,1,2012,1680,1359,1454,1555,1603,1650,1631,1768,2067,2163,2017,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,20959,      
47000,10180,3,58,1,0,1,20211026,1,1,2,112,139,171,139,139,99,142,101,92,71,35,21,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,     ,1261,      
